ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BRN,Brunei Darussalam,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987
BGR,Bulgaria,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999
BFA,Burkina Faso,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
BDI,Burundi,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
KHM,Cambodia,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989
CMR,Cameroon,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
CAN,Canada,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986
CPV,Cape Verde,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
CAF,Central African Republic,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
TCD,Chad,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
CHL,Chile,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
CHN,China,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989
COL,Colombia,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
COM,Comoros,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
COG,Congo,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
COD,"Congo, the Democratic Republic of the",0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
CRI,Costa Rica,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
CIV,C™te d'Ivoire,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
HRV,Croatia,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
CUB,Cuba,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986,0.924999986
CYP,Cyprus,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
CZE,Czech Republic,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
DNK,Denmark,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
DJI,Djibouti,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988
DMA,Dominica,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
DOM,Dominican Republic,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
ECU,Ecuador,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997
EGY,Egypt,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988
SLV,El Salvador,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
GNQ,Equatorial Guinea,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
ERI,Eritrea,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
EST,Estonia,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987
ETH,Ethiopia,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
FJI,Fiji,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989,0.767499989
FIN,Finland,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
FRA,France,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
GAB,Gabon,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
GMB,Gambia,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
GEO,Georgia,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999
DEU,Germany,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
GHA,Ghana,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
GRC,Greece,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
GRD,Grenada,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
GTM,Guatemala,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997
GIN,Guinea,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
GNB,Guinea-Bissau,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997,0.207499997
GUY,Guyana,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
HTI,Haiti,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997,0.224999997
HND,Honduras,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
HUN,Hungary,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987
ISL,Iceland,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
IND,India,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993,0.449999993
IDN,Indonesia,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999
IRN,"Iran, Islamic Republic of",0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999
IRQ,Iraq,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988,0.782499988
IRL,Ireland,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
ISR,Israel,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
ITA,Italy,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999,0.067499999
JAM,Jamaica,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995,0.317499995
JPN,Japan,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987,0.849999987
JOR,Jordan,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999,0.074999999
KAZ,Kazakhstan,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987,0.874999987
KEN,Kenya,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994,0.407499994
