ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CHL,Chile,0.579526852,0.616373384,0.624477168,0.632164856,0.638093345,0.642399063,0.666167787,0.671731147,0.67692143,0.681662904,0.686012198,0.656599286,0.659954938,0.663242342,0.666548101,0.669914876,0.669914876
CHN,China,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COL,Colombia,0.672547326,0.626330969,0.627412427,0.628774038,0.630528435,0.63257634,0.626417351,0.628522179,0.630399535,0.631911365,0.633202944,0.634463534,0.635984601,0.637940381,0.640504085,0.643585033,0.643585033
COM,Comoros,0.557204955,0.471840361,0.472211448,0.472527789,0.472779902,0.472965932,0.473114386,0.473238897,0.473329755,0.473397864,0.473421936,0.539808315,0.539772811,0.539908338,0.540227094,0.540700528,0.540700528
COG,Congo,0.63658974,0.620193257,0.617760758,0.617754877,0.620820246,0.625983953,0.632957634,0.638801383,0.639919487,0.634630693,0.6263855,0.618107432,0.612724857,0.611182207,0.614236086,0.620767445,0.620767445
COD,"Congo, the Democratic Republic of the",0.56477143,0.678522701,0.707235528,0.724536157,0.716088085,0.693434974,0.782632842,0.75985751,0.746452841,0.742766654,0.745167932,0.834062168,0.834043888,0.833398115,0.831292481,0.828281533,0.828281533
CRI,Costa Rica,0.874408489,0.727163136,0.722777926,0.723097158,0.729563758,0.741032142,0.715406908,0.727425743,0.7387358,0.747643238,0.754422077,0.751840332,0.759665551,0.766399434,0.771608021,0.775730721,0.775730721
CIV,C™te d'Ivoire,0.640911967,0.681993989,0.689940097,0.700792993,0.715931511,0.735012587,0.904918433,0.939104547,0.960527445,0.958634272,0.939098436,0.917161533,0.897945832,0.876669716,0.8548107,0.834172917,0.834172917
HRV,Croatia,0.902687558,1,0.573815618,1,0.607955441,1,1,1,1,1,1,1,1,1,1,1,1
CUB,Cuba,0.749052504,0.894159934,0.943201269,0.988003155,1,1,0.5,0.5,0.5,0.5,0.5,0.636847911,0.918114018,1,1,1,1
CYP,Cyprus,0.582116482,0.542679828,0.544400829,0.545667059,0.546083988,0.545978051,0.553376109,0.553688326,0.554985586,0.557730149,0.561801897,0.595425366,0.602793232,0.609700201,0.614918114,0.618623486,0.618623486
CZE,Czech Republic,1,1,1,1,1,1,1,1,0,0,0.149117737,0.5,0.5,0.5,0.5,0.5,0.5
DNK,Denmark,0.545175928,0.520785959,0.52830016,0.532376109,0.535525881,0.53516182,0.762111857,0.793416217,0.84398414,0.861380971,0.838383202,0.95979741,0.839721341,0.755642795,0.779869752,0.836123872,0.836123872
DJI,Djibouti,0.734769131,0.659656477,0.636917692,0.629035658,0.635458112,0.653881469,0.640405287,0.660758336,0.677859408,0.683251785,0.678650951,0.623479092,0.621628941,0.620254929,0.620000471,0.620482148,0.620482148
DMA,Dominica,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DOM,Dominican Republic,0.750751321,0.955374296,0.964745882,0.971454253,0.973904734,0.973170405,0.951489636,0.95144236,0.951657282,0.952543894,0.954060926,0.883531647,0.885798447,0.888980243,0.893366477,0.898804786,0.898804786
ECU,Ecuador,0.751039077,0.747823671,0.762553281,0.770715921,0.768307465,0.759020156,0.827296292,0.816474682,0.810988489,0.81255952,0.819309884,0.82748912,0.834374792,0.840873879,0.846107392,0.850441457,0.850441457
EGY,Egypt,0.402594676,0.472308145,0.472394579,0.472666878,0.473093614,0.473587653,0.5,0.5,0.5,0.5,0.5,0.525739248,0.526035005,0.526315521,0.526545959,0.526760705,0.526760705
SLV,El Salvador,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991896948,0.965193861,0.965193861
GNQ,Equatorial Guinea,0.820088653,0.5,0.5,0.5,0.5,0.5,0.508102221,0.508155555,0.508250408,0.508397544,0.508579137,0.570168826,0.571453548,0.572287736,0.572479228,0.572315543,0.572315543
ERI,Eritrea,1,0.960028825,0.823561533,0.753388267,0.714756339,0.6915368,0.729924824,0.710974199,0.703572208,0.707030642,0.718134279,0.820610081,0.839084783,0.851060586,0.850672538,0.842098297,0.842098297
EST,Estonia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ETH,Ethiopia,0.801045244,0.738778058,0.745931677,0.751631021,0.75470663,0.755867701,0.807561561,0.808627884,0.810460762,0.813481733,0.817248944,0.900964031,0.903800484,0.904828706,0.90341083,0.90041743,0.90041743
FJI,Fiji,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99967065,0.983161342,1,1
FIN,Finland,0.5,0.350981178,0.335455976,0.315500625,0.288779876,0.263611734,1,1,1,1,1,1,1,1,0.994320633,1,1
FRA,France,0.75959874,0.794534333,0.79448128,0.779736574,0.86678186,0.673646588,0.663051264,0.662812067,0.666674173,0.660058239,0.655969004,0.705579091,0.731006277,0.754990424,0.762063618,0.758593131,0.758593131
GAB,Gabon,0.78551513,0.721156894,0.729609216,0.73818177,0.746204167,0.753655705,0.694850428,0.701223067,0.706883476,0.711427282,0.714882468,0.649703703,0.65180018,0.652468797,0.651438013,0.649337381,0.649337381
GMB,Gambia,0.952523165,0.925095515,0.917589944,0.906747104,0.893377681,0.879139005,0.830235187,0.81903487,0.811593321,0.808551341,0.808360433,0.770629226,0.770953111,0.770445615,0.768645398,0.766072849,0.766072849
GEO,Georgia,1,1,1,1,1,1,1,1,1,1,0.461477968,0.5906054,1,1,0.622970568,0.579847354,0.579847354
DEU,Germany,0.592862077,0.405716948,0.313362925,0,0.077047698,0.29803607,0.743856444,0.74379717,1,1,1,1,1,1,1,1,1
GHA,Ghana,0.853417767,0.883505958,0.89131278,0.893491621,0.88760543,0.876556423,0.855840168,0.8470146,0.839502065,0.833828949,0.829533163,0.817007264,0.813304086,0.810467305,0.808579448,0.807447713,0.807447713
GRC,Greece,0.609893028,0.596186836,0.607406353,0.624440081,0.652833836,0.709388996,0.894306042,0.840980483,0.856650822,0.836302081,0.8042598,0.913314443,0.915388955,0.915404803,0.903553562,1,1
GRD,Grenada,0.277628072,0.14878326,0,0,0,0,0,0,0,0,0.019944903,0.943284665,0.905976483,0.878801744,0.859888705,0.845497703,0.845497703
GTM,Guatemala,0.70300443,0.702783081,0.701758775,0.698980288,0.694125281,0.68823857,0.691326514,0.686039878,0.682319199,0.680426581,0.679688395,0.696495433,0.695647215,0.693776797,0.690555584,0.686705167,0.686705167
GIN,Guinea,0.619906809,0.6616557,0.724091955,0.805788941,0.853440611,0.840392571,0.921576184,0.907563105,0.889984224,0.874384465,0.85934676,0.910360922,0.885048927,0.858128389,0.830770192,0.805753617,0.805753617
GNB,GuineaBissau,0.785518928,0.483054639,0.48285438,0.482699089,0.48261424,0.482588388,0.482564794,0.482552312,0.482620465,0.482777428,0.482986165,0.567073313,0.566114996,0.565326454,0.564762429,0.564369911,0.564369911
GUY,Guyana,0,0,0,0,0,0,0.038045459,0.114513037,0.142586285,0.127929812,0.076555002,0.880695857,0.954768053,1,1,1,1
HTI,Haiti,1,0.969989255,0.967624735,0.969008233,0.975329191,0.985530273,1,1,1,1,1,1,1,1,1,1,1
HND,Honduras,0.694666019,0.711890355,0.718829765,0.724308075,0.727386391,0.728499712,0.729047328,0.729582263,0.729363543,0.728446026,0.727006013,0.746877392,0.744926399,0.742498435,0.739590787,0.736613778,0.736613778
HUN,Hungary,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ISL,Iceland,0.66113874,0.621240484,0.579802199,0.560968217,0.553920885,0.547559632,0.5,0.5,0.5,0.5,0.5,0.50461988,0.504285412,0.505829356,0.531759747,1,1
IND,India,0.719034458,0.721904001,0.724943492,0.72832749,0.732122996,0.736209546,0.718718718,0.722704366,0.726333416,0.729400924,0.732017994,0.828047107,0.830910332,0.833322898,0.835197283,0.836793249,0.836793249
IDN,Indonesia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IRN,"Iran, Islamic Republic of",0.903081589,0.987568019,0.850776861,0.841635653,0.853168438,0.881885212,0.783848835,0.808328406,0.828205244,0.836390669,0.834892382,0.819500489,0.819641593,0.820874395,0.824472663,0.830195801,0.830195801
IRQ,Iraq,0.446696229,0.445034943,0.444896351,0.44475704,0.444616849,0.444475885,0.441906785,0.441768886,0.441630017,0.441490566,0.441350257,0.467853163,0.467816084,0.467778918,0.467741641,0.467704238,0.467704238
IRL,Ireland,0.835308178,0.758375487,0.701864388,0.693030108,0.677388534,0.648287345,0.643284321,0.634207616,0.638492089,0.621734019,0.599876317,0.596781819,0.602508141,0.646108998,0.8041535,1,1
ISR,Israel,0.520625917,0.521010979,0.521980099,0.523986719,0.521518175,0.520714517,0.509281306,0.510857423,0.512106167,0.512360308,0.51238803,0.506174795,0.506144615,0.506141621,0.504563911,0.50597033,0.50597033
ITA,Italy,1,1,1,1,1,1,1,0.688180541,0.5761402,0.560133092,0.580075637,0.707719337,0.660819698,0.653476174,0.69537654,0.743056415,0.743056415
JAM,Jamaica,0.793610901,0.697265113,0.745958645,0.762679406,0.84181274,0.89703969,0.792497534,0.855185729,1,0.864342617,0.867765724,0.896198419,0.896590125,0.942141393,1,1,1
JPN,Japan,1,0.86195052,0.853436706,0.865888593,0.986504145,1,1,1,1,1,1,1,1,1,1,1,1
JOR,Jordan,0.737885227,0.50418815,0.504187079,0.504184642,0.507132006,0.505173358,0.5,0.5,0.5,0.5,0.5,0.511138308,0.51143291,0.511682189,0.511654542,0.511546577,0.511546577
KAZ,Kazakhstan,1,1,1,1,1,1,1,1,0.919410908,0.702467434,0.657837833,0.731248302,0.712784736,0.698804261,0.591267565,0.669193885,0.669193885
KEN,Kenya,0.646011531,0.633273209,0.638206871,0.64111197,0.641074485,0.639009926,0.694430689,0.690802369,0.688244776,0.687208066,0.687048981,0.780170883,0.777978346,0.773680006,0.766864037,0.758937146,0.758937146
KIR,Kiribati,0.779438919,1,1,1,1,1,0.576707575,0.57512879,0.574820871,0.576320989,0.579034458,0.554994752,0.557166312,0.558747771,0.559315075,0.559174377,0.559174377
PRK,"Korea, Democratic People's Republic of",0.585607848,0.651847344,0.671011808,0.690254858,0.704563057,0.713541874,0.781728558,0.795431296,0.812136178,0.834598328,0.86296731,1,1,1,1,1,1
KOR,"Korea, Republic of",0.895849304,0.687431409,0.689856903,0.745753309,0.748886673,0.710941717,0.703501599,0.768942466,0.801401165,0.897389187,1,0.780360201,0.790877179,0.68789288,0.783976222,0.790782857,0.790782857
KWT,Kuwait,1,1,0.503323686,0.502065645,0.501971466,0.50231389,0.502922857,0.503447407,0.503748542,0.503502407,0.503039458,0.50268466,0.502531782,0.502526187,0.50269571,0.503024229,0.503024229
KGZ,Kyrgyzstan,0.087774423,0.332070559,0.328733639,0.336349212,0.33021458,0.287097989,0.618950391,0.622685199,0.607167859,0.592642895,0.599175809,0.707400159,0.732779972,0.732572248,0.682248504,0.683640651,0.683640651
LAO,Lao People's Democratic Republic,0.970206842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LVA,Latvia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LBN,Lebanon,0.569912765,0.56495452,0.586371557,0.608661757,0.612038997,0.599291189,0.543420718,0.540706973,0.540539325,0.543978544,0.551321035,0.562644049,0.576063386,0.589441239,0.595874658,0.594761017,0.594761017
LSO,Lesotho,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LBR,Liberia,0.858814917,0.667756415,0.622052523,0.612010763,0.625161401,0.662693436,0.718525311,0.858204497,0.993537993,0.869702485,0.729970557,0.644040114,0.619426771,0.611888069,0.618679101,0.637563795,0.637563795
LBY,Libyan Arab Jamahiriya,0.521253046,0.528917886,0.529164047,0.52908906,0.528658782,0.528026921,0.541391508,0.5409515,0.54020552,0.539122195,0.538093976,0.554891105,0.553665499,0.555878032,0.56364494,0.578934891,0.578934891
LIE,Liechtenstein,0.310325967,0,0,0,0,0,0.158467235,0.152593606,0.139233683,0.110801543,0.070103528,0.25838372,0.230119946,0.209830716,0.201852589,0.208887808,0.208887808
LTU,Lithuania,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LUX,Luxembourg,0.67215856,0.57967331,0.586327821,0.58680841,0.579774962,0.579990654,0.399639856,0.385687682,0.401211331,0.415335084,0.421161431,0.454536697,0.452977032,0.45931333,0.460668431,0.46004205,0.46004205
MDG,Madagascar,0.777196944,0.659950553,0.657271489,0.655469808,0.654634174,0.654448754,0.666337563,0.666196731,0.665923304,0.665398756,0.6647283,0.699023789,0.698000495,0.697157436,0.696526463,0.696017067,0.696017067
