ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GUY,Guyana,,,,,,,,,,62.5,62.9,62.5,63.1,65.2,65.2,60.3,
HTI,Haiti,,,,,,,,,,61.9,62.2,62.6,62.6,61.2,69.2,76.4,53.5
HND,Honduras,,,,,,,,,,44.7,44,44,45.4,40.9,31.6,,64.7
HUN,Hungary,,,,,,,,,,68.2,69.5,68.7,70.3,68.4,67.6,,61
ISL,Iceland,,,,,,,,,,64.6,65.4,66.2,67.9,59.9,60.8,60.7,65.3
IND,India,,,,,,,,,,61.7,62.3,63.2,66.5,62.3,57.7,67.2,65.4
IDN,Indonesia,,,,,,,,,,49.1,51,50.1,50.3,50.9,50.8,51.8,30
IRN,"Iran, Islamic Republic of",,,,,,,,,,76.4,53,52.5,53.1,52.4,55.1,50.7,67.6
IRQ,Iraq,,,,,,,,,,,,,,,,,60.9
IRL,Ireland,,,,,,,,,,78.2,79.6,80.6,81.1,79.7,79,77.5,74.2
ISR,Israel,,,,,,,,,,64.2,65.1,64.8,66,64.9,65.4,64.3,52.1
ITA,Italy,,,,,,,,,,74.5,74.6,74.4,74.5,61.3,58.2,44.4,51.5
JAM,Jamaica,,,,,,,,,,68.4,68.2,68.5,68.4,67.4,70,,
JPN,Japan,,,,,,,,,,83.3,84.4,83,85.1,82.5,82.4,81.1,78.4
JOR,Jordan,,,,,,,,,,73.9,74.8,74.6,74.6,74.1,74.2,74.2,65.1
KAZ,Kazakhstan,,,,,,,,,,82.6,85.4,84.3,85.5,80.5,83.1,88.4,43
KEN,Kenya,,,,,,,,,,59.4,60,59.9,60.1,63.1,63.7,62.9,69.6
KIR,Kiribati,,,,,,,,,,,,,,85.6,86.1,85.1,81.4
PRK,"Korea, Democratic People's Republic of",,,,,,,,,,,,,,,,,75.7
KOR,"Korea, Republic of",,,,,,,,,,56.6,57.7,57.3,56,46.4,47.1,,88.7
KWT,Kuwait,,,,,,,,,,80.2,80.3,80.1,80.2,79.3,88,67.9,63.3
KGZ,Kyrgyzstan,,,,,,,,,,64.8,71.6,71.1,71.3,69.5,82.6,,85.5
LAO,Lao People's Democratic Republic,,,,,,,,,,61.3,62.5,62.5,63.4,63.5,58.9,,0
LVA,Latvia,,,,,,,,,,63.5,66.6,66.9,64.1,61.6,59.1,61.3,49.7
LBN,Lebanon,,,,,,,,,,59.2,61,62.3,62.2,57.4,57,59,63.5
LSO,Lesotho,,,,,,,,,,71.9,65.4,64.6,65.5,62.7,66.1,63.7,88.9
LBR,Liberia,,,,,,,,,,,,,,49.8,51.3,48.9,55.7
LBY,Libyan Arab Jamahiriya,,,,,,,,,,20,20,20,20,20,20,,59.1
LIE,Liechtenstein,,,,,,,,,,,,,,,,,60.6
LTU,Lithuania,,,,,,,,,,55.8,57.1,57.3,57.7,54.6,58.5,55.6,65
LUX,Luxembourg,,,,,,,,,,51.4,51.4,47.8,47.4,45.1,40.4,44.1,50.6
MDG,Madagascar,,,,,,,,,,48.9,49.3,47.2,48.1,46,46.9,50.7,20
MWI,Malawi,,,,,,,,,,57.9,58.4,57.3,58.6,57.2,59.3,59.1,
MYS,Malaysia,,,,,,,,,,72,72.2,72,72.1,71.5,71.4,,64.6
MDV,Maldives,,,,,,,,,,,,,,90.1,75.3,73.4,40.9
MLI,Mali,,,,,,,,,,63.3,64,62.5,66,63.8,67.9,65.8,50.8
MLT,Malta,,,,,,,,,,60,60,60,60,60,60,60,58.2
MHL,Marshall Islands,,,,,,,,,,,,,,,,,79.3
MRT,Mauritania,,,,,,,,,,47,50.5,50.6,51.9,50.2,52.5,50.3,71.9
MUS,Mauritius,,,,,,,,,,76.4,76.8,71.7,72.9,71.5,78.5,70.4,66.5
MEX,Mexico,,,,,,,,,,61.4,62,61.7,61.9,59.8,61.9,60.9,60
FSM,"Micronesia, Federated States of",,,,,,,,,,,,,,82.3,81.8,,
MDA,"Moldova, Republic of",,,,,,,,,,64.8,63.4,64.4,60.7,45.1,42.7,,53.2
MCO,Monaco,,,,,,,,,,,,,,,,,70.4
MKD,Macedonia,,,,,,,,,,56.2,56.4,58.8,60.2,59.8,83.1,79.7,61.3
MNG,Mongolia,,,,,,,,,,70.4,70.8,70.9,69.5,67.7,75.9,74.1,83.7
MNE,Montenegro,,,,,,,,,,,,,,57.2,86.4,92.3,41.7
MAR,Morocco,,,,,,,,,,42.1,31.7,31.4,31.9,30.8,21.7,27.2,
MOZ,Mozambique,,,,,,,,,,35.2,33.1,32.9,32.9,41.1,42,,80.3
MMR,Myanmar,,,,,,,,,,20,20,20,20,20,20,,74.5
NAM,Namibia,,,,,,,,,,86.6,86.5,86.1,86.2,85,87.2,84.6,86.1
NRU,Nauru,,,,,,,,,,,,,,,,,27.6
NPL,Nepal,,,,,,,,,,47.5,47.1,45.8,46.3,46.9,44.7,44.3,39.7
NLD,Netherlands,,,,,,,,,,61.5,62.9,62.7,65.8,63.3,59.1,,
NZL,New Zealand,,,,,,,,,,91.1,92.8,92.1,90.6,89.6,88.8,89.2,85
NIC,Nicaragua,,,,,,,,,,72.9,76.1,73.4,73.7,70.6,68.3,,
NER,Niger,,,,,,,,,,44.2,44.7,44,43.5,40.6,40.7,40.3,45.4
NGA,Nigeria,,,,,,,,,,73.2,73.3,86.3,86.6,85.8,85.7,84.5,60
NOR,Norway,,,,,,,,,,49.3,50.6,49,49.5,48.6,47.1,45.8,89.9
OMN,Oman,,,,,,,,,,73.8,74.8,76.2,75.4,75,86.4,89.1,63.4
PAK,Pakistan,,,,,,,,,,59.6,58.6,57.4,56.4,54.5,49.8,,40.8
PLW,Palau,,,,,,,,,,,,,,,,,80.6
PAN,Panama,,,,,,,,,,45.2,44.2,43.7,44.6,44.1,41.3,,46.3
PNG,Papua New Guinea,,,,,,,,,,,,,,81.1,83.3,72.4,85.1
