ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GEO,Georgia,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56
DEU,Germany,29.35,28.56400108,27.77799988,26.99200058,26.20599937,25.42,24.53000069,23.63999939,22.75,21.8599987,20.97,20.97,20.97,20.97,20.97,20.97,20.97
GHA,Ghana,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846
GRC,Greece,13.35,13.35,13.35,13.35,13.35,13.35,13.22800064,13.10599995,12.98400021,12.86199951,12.74,12.74,12.74,12.74,12.74,12.74,12.74
GRD,Grenada,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
GTM,Guatemala,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635
GIN,Guinea,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168,0.7168
GNB,Guinea-Bissau,0.5645,0.564499974,0.564499974,0.564499974,0.564499974,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645,0.5645
GUY,Guyana,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805,0.6805
HTI,Haiti,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553,8.553
HND,Honduras,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245
HUN,Hungary,5.615,5.615,5.615,5.615,5.615,5.615,5.566999912,5.519000053,5.470999718,5.422999859,5.375,5.375,5.375,5.375,5.375,5.375,5.375
ISL,Iceland,0.0959,0.0959,0.0959,0.0959,0.0959,0.0959,0.096139997,0.096379995,0.096620001,0.096859999,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971
IND,India,31.94,31.94,31.94,31.94,31.94,31.94,32.72800064,33.51599884,34.30400085,35.09199905,35.88000107,36.66799927,37.45600128,38.24399948,39.0320015,39.82,39.82
