ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
COD,"Congo, the Democratic Republic of the",,,4.14,4.14,4.18,4.18,4.3,4.24,3.07,4.244,3.8,3.959499836,4.118999977,4.140999794,4.162999868,4.185000062,4.207
CRI,Costa Rica,,,2.53,2.700000095,2.87,3.09,2.726,3.19,3.23,3.25,3.29825001,3.326500008,3.354750006,3.403000004,3.431250002,3.4595,2.184749901
CIV,C™te d'Ivoire,,,0.888,0.888,0.888,0.909714287,0.931428572,0.953142857,0.974857142,0.996571442,1.018285712,1.04,1.04,1.04,1.04,1.04,1.04
HRV,Croatia,,,1.462,1.450666658,1.439333311,1.427999995,1.416666648,1.405333332,1.393999985,1.382666669,1.371333323,1.36,1.244666666,1.129333317,1.014,1.014,1.014
CUB,Cuba,,,0.668,0.668,0.678249999,0.688500001,0.698750003,0.70899999,0.719249992,0.729499995,0.739749997,0.75,0.75,0.75,0.75,0.75,0.75
CYP,Cyprus,,,2.638,2.658,2.674,2.732,4.368,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
CZE,Czech Republic,,,0.78,0.78,0.7875,0.795000008,0.802500001,0.810000008,0.817500001,0.824999994,0.832500002,0.84,0.822750002,0.805500031,0.788249999,0.771,0.771
DNK,Denmark,,,9.532,9.96,9.978,10.036,10.164,10.226,10.208,10.26,10.348,10.26,10.46,10.4,10.76,10.77635877,10.53
DJI,Djibouti,,,17.8,17.92399925,18.048,18.44333309,18.83866638,19.234,19.24699921,19.26,19.69560051,20.13119984,20.56680012,21.0024004,21.438,21.79166698,22.14533424
DMA,Dominica,,,9.08,9.08,8.792666416,8.505333405,8.218,9.946,9.304999809,8.664,8.643000107,8.622000198,8.600999813,8.58,9.023499489,9.467,9.467
DOM,Dominican Republic,,,14.93,14.93,15.13,14.93,15.13,15.73,15.73,15.93,15.93,15.98333328,16.03666656,16.09,16.174,15.8,16.08
ECU,Ecuador,,,15.26,15.26,15.46,15.66,15.66,15.66,15.66,15.86,16.54999977,17.24,16.66100025,16.082,21.378,22.15949965,22.941
EGY,Egypt,,,0.802,0.7,0.695333345,0.690666659,0.686,0.7052,0.724399997,0.743599994,0.762799991,0.782,0.928,1.10333335,1.180666681,1.258,1.258
SLV,El Salvador,,,5.11,5.156,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17
GNQ,Equatorial Guinea,,,4.84,5.495999899,6.152,5.967999783,5.784000006,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
ERI,Eritrea,,,4.32,4.31,5.052,4.752999935,4.454,4.62,4.701888919,4.783777833,4.865666747,4.947555542,5.029444456,5.11133337,5.193222284,5.275111198,5.357
EST,Estonia,,,7.39,7.39,6.55,6.895333385,7.240666723,7.586,7.710800266,7.835599995,7.9604002,8.085199928,8.21,8.452499866,8.695000172,8.9375,9.18
ETH,Ethiopia,,,2.62,2.780999947,2.942,3.035333204,3.128666687,3.222,3.250999975,3.28,3.344166815,3.408333361,3.472499907,3.536666632,3.566833287,3.597,3.597
FJI,Fiji,,,0.946,1.022,1.035500019,1.048999994,1.062500029,1.076000004,1.089500039,1.103000014,1.116500049,1.13,1.13,1.13,1.13,1.13,1.13
FIN,Finland,,,0.64,0.64,0.644999998,0.65,0.655000003,0.659999998,0.665000001,0.670000004,0.674999999,0.68,0.68,0.68,0.68,0.68,0.68
FRA,France,,,13.362,13.276,13.208,13.2,13.392,15.93,13.3,13.36800001,13.43599985,13.50400017,13.57200001,13.64,13.63899994,13.638,13.222
GAB,Gabon,,,0.27,0.27,0.266,0.262,0.26,0.262,0.276,0.278,0.28,0.280000005,0.280000001,0.279999994,0.28,0.28,0.28
GMB,Gambia,,,2.932,2.932,2.932,2.694,2.654,2.711950045,2.769900005,2.827849965,2.8858,2.920499921,2.955200136,2.989900053,3.024599969,3.059300184,3.094
GEO,Georgia,,,13.32,13.52,13.72,13.72,13.92,14.12,14.12,14.12,14.12,14.58666651,15.05333321,15.52,22.158,25.20799896,29.766
DEU,Germany,,,14.4,14.4,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.734,14.77700043,14.82,15.51850021,15.087,15.88400024
GHA,Ghana,,,5.598,5.598222215,5.598444421,5.598666687,5.598888893,5.599111099,5.599333305,5.599555571,5.599777777,5.6,5.6,5.6,5.6,5.6,5.6
GRC,Greece,,,1.39,1.39,1.39,1.414999999,1.440000005,1.464999996,1.490000002,1.515000008,1.54,1.360800013,1.181600094,1.002400041,0.823200002,0.644,0.644
GRD,Grenada,,,13.614,12.944,14.414,14.114,11.566,13.492,12.62,11.844,12.208,12.58200005,12.9560006,13.33,12.966,12.85350037,12.741
GTM,Guatemala,,,14.21,14.21,14.21,14.41,14.41,14.61,14.61,14.61,14.81,14.83666683,14.86333347,14.871,16.37150041,17.882,18.3
GIN,Guinea,,,1.044,1.044,1.053333325,1.062666668,1.07200001,1.081333337,1.090666665,1.1,1.16000001,1.22,1.213750035,1.207499981,1.201250017,1.195,1.216
GNB,GuineaBissau,,,11.4,11.4,11.6,11.8,12,12.2,12.4,12.70000038,12.99999962,13.29999981,13.6,14.176,14.96099973,15.746,12.569
GUY,Guyana,,,5.28,5.129999976,4.98,5.9312,5.949959993,5.968719959,5.987479925,6.006239891,6.025,6.025,6.025,6.025,6.025,6.025,6.025
HTI,Haiti,,,6.25,6.082999992,5.916,5.882999945,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85
HND,Honduras,,,0.77,0.755599985,0.741199995,0.726799989,0.712399999,0.698,0.705999995,0.713999996,0.721999997,0.73,0.243,0.243,0.243,0.243,0.243
HUN,Hungary,,,1.032,1.032,1.020499986,1.008999985,0.997499985,0.985999984,0.974499983,0.962999982,0.951499981,0.94,0.865250006,0.790499955,0.715749979,0.641,0.641
ISL,Iceland,,,2.95,2.801000037,2.652,2.851333299,3.050666609,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
IND,India,,,0.43,0.489999995,0.549999998,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
IDN,Indonesia,,,2.62,2.801999993,2.984,2.809333391,2.634666629,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46
IRN,"Iran, Islamic Republic of",,,15.15,15.15,15.15,15.35,15.35,15.41666641,15.48333349,15.55,15.55,15.44333353,15.33666649,15.23,14.773,12.524,12.466
IRQ,Iraq,,,16.14,16.34,16.74,16.74,16.94,16.94,17.14,17.34,17.34,17.372,19.11100006,20.84999947,22.5989995,24.348,23.8465004
IRL,Ireland,,,2.296,2.296,2.296,2.296,2.325000067,2.353999991,2.383000035,2.412000079,2.441000004,2.47,2.498,2.421666503,2.345333219,2.269000002,2.294
ISR,Israel,,,1.144,1.144,1.144,1.144,1.144,1.144,1.122666664,1.101333327,1.08,1.385249972,1.690500021,1.99574996,2.617,2.617,2.617
ITA,Italy,,,3.11,3.11,3.309000049,3.508,3.308333311,3.108666692,2.909000072,2.709333334,2.509666595,2.31,3.19,3.19,3.19,3.19,3.19
JAM,Jamaica,,,2.42,2.42,2.42,2.42,2.415333338,2.410666652,2.406,2.482666678,2.559333272,2.636,2.64,2.372499943,2.105,2.432499886,2.76
JPN,Japan,,,23.65,23.65,23.65,23.85,24.05,23.85,24.25,24.25,24.65,25.022,25.17599983,25.33,21.919,22.08900015,22.03100013
JOR,Jordan,,,13.692,13.752,13.806,13.77,14.05,13.752,14.04,13.95000002,13.86,13.75999996,13.66000006,13.56,13.416,13.1043334,12.79266691
KAZ,Kazakhstan,,,14.732,15.132,14.932,15.132,15.332,15.332,15.732,15.732,15.132,15.338,14.83499988,14.332,12.6600008,10.98800019,7.262
KEN,Kenya,,,2.79,4.452,4.452,4.26833334,4.084666634,3.901000166,3.71733346,3.533666754,3.35,3.35,3.35,3.35,3.35,3.35,3.35
KIR,Kiribati,,,13.07,13.07,13.16999981,13.27,13.26999995,13.27,13.3700001,13.47,13.58999989,13.71,10.98950005,8.269,8.347999924,8.427,8.427
PRK,"Korea, Democratic People's Republic of",,,6.55,6.55,6.55,6.744999866,6.940000038,7.134999971,7.33,7.316666584,7.303333263,7.29,7.95,8.100000004,8.58466675,8.757333517,8.93
KOR,"Korea, Republic of",,,14.91,14.918,14.242,14.696,14.042,14.224,14.244,14.864,14.718,14.84,15.04,15.4,15.584,15.4529995,16.474
KWT,Kuwait,,,1.444,1.446285717,1.448571436,1.450857155,1.453142844,1.455428563,1.457714282,1.46,1.458999984,1.458,1.458,1.458,1.458,1.458,1.458
KGZ,Kyrgyzstan,,,3.612,3.612,3.612,3.612,3.589999993,3.567999978,3.546000023,3.524000008,3.501999993,3.48,3.661333382,3.842666763,3.996500134,4.150333285,4.304166675
LAO,Lao People's Democratic Republic,,,10.06,10.13999998,10.2199999,10.29999983,10.38000023,10.46000015,10.54000008,10.62,10.7,10.7,10.7,10.7,10.7,10.7,10.7
LVA,Latvia,,,4.13,4.33,4.33,4.53,4.53,4.53,4.73,4.93,5.07,7.813,8.165500164,8.518000126,8.870500088,9.223,9.279999937
LBN,Lebanon,,,7.266,7.372999859,7.48,7.297499847,7.114999962,6.932500076,6.75,6.8875,7.024999809,7.162499857,7.3,7.509000063,7.717999935,7.927000046,8.136
LSO,Lesotho,,,12.206,12.376,11.906,11.81,11.54,11.436,11.148,10.99,10.99,10.79,10.68000034,10.57,10.264,10.264,10.264
LBR,Liberia,,,2.142,2.142,2.083000035,2.02400002,1.965000005,1.90599999,1.847000034,1.788000019,1.729000003,1.67,1.51,1.51,1.51,1.51,1.51
LBY,Libyan Arab Jamahiriya,,,11.542,11.578,11.51,11.712,11.944,11.998,11.418,11.51199993,11.606,11.69400009,11.78199991,11.87,11.73,11.27099991,10.812
LIE,Liechtenstein,,,5.52,5.52,5.52,6.096499748,6.672999687,7.249500103,7.826,7.379499741,6.932999916,6.486500092,6.04,8.055500014,8.473666668,8.891833305,9.31
LTU,Lithuania,,,0.728,0.727000001,0.726000006,0.725000004,0.724000002,0.723,0.721999998,0.721000004,0.72,0.72,0.72,0.72,0.72,0.72,0.72
LUX,Luxembourg,,,0.346,0.346,0.346,0.348,0.350000001,0.352000001,0.353999998,0.355999998,0.357999998,0.36,0.345500007,0.331,0.316499993,0.302,0.302
MDG,Madagascar,,,7.38,7.38,7.38,7.368571329,7.357142735,7.34571414,7.334285784,7.322857189,7.311428595,7.3,7.960000277,8.620000362,9.279999971,9.940000057,10.6
MWI,Malawi,,,,,,,,,,,,,,,,,
MYS,Malaysia,,,15.772,15.848,15.906,15.89,15.952,15.67,15.704,15.65,15.596,15.58066692,15.56533327,15.55,15.635,14.648,14.395
MDV,Maldives,,,14.03,14.23,14.43,14.43,14.63,14.63,14.63,14.83,15.03,15.09,16.07,17.03399975,13.39166644,9.643333435,5.895
MLI,Mali,,,0.864,0.534,0.526,0.517999999,0.509999998,0.501999996,0.494,0.6,0.750000007,0.9,0.813999988,0.727999992,0.642,0.642,0.642
MLT,Malta,,,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.63,0.552749991,0.47549998,0.398249973,0.321,0.321
MHL,Marshall Islands,,,2.766,2.802,3.126,3.15100008,3.176,3.214,3.221999941,3.23,3.460499883,3.690999866,3.921499848,4.15199995,4.382499814,4.613,4.613
MRT,Mauritania,,,3.5,3.650800002,3.801600051,3.952400041,4.10320003,4.254,4.325499964,4.397000027,4.46850009,4.54,5.572666645,6.605333328,7.638,7.638,7.638
MUS,Mauritius,,,0.706,0.746,0.736500005,0.727000001,0.717499996,0.708,0.725999999,0.743999998,0.76199999,0.78,0.636333331,0.492666677,0.349,0.395,0.395
MEX,Mexico,,,10.91,10.91,10.91,11.194,11.162,11.288,11.832,12.08900021,12.346,12.81066702,13.27533339,13.74,12.974,12.875,12.776
FSM,"Micronesia, Federated States of",,,3.824,3.824,3.847999971,3.87199996,3.896000009,3.92,3.885999918,3.852000058,3.817999959,3.784000158,3.75,3.715999961,3.682000041,3.648,3.131999969
MDA,"Moldova, Republic of",,,0.916,0.909777775,0.903555557,0.897333338,0.89111112,0.884888887,0.878666669,0.872444435,0.866222217,0.86,0.874399975,0.888799965,0.903200001,0.917600006,0.932
MCO,Monaco,,,5.43,5.47666667,5.523333292,5.570000033,5.616666656,5.663333278,5.7099999,5.756666641,5.803333263,5.85,5.85,5.85,5.85,5.85,5.85
MKD,Macedonia,,,4.1,4.1,3.7,3.3,4.3,4.86,4.669999957,5.440000057,6.210000038,9.766,9.392399769,9.018799763,8.645199757,8.271600227,7.898
MNG,Mongolia,,,3.436,3.436,3.436,3.436,3.436,3.486,3.454000034,3.421999969,3.39,3.389000177,3.388,3.459249973,3.530499995,3.601750016,3.673
MNE,Montenegro,,,13.226,13.324,13.364,13.462,12.69,12.56,11.588,11.52999992,11.472,11.48800011,11.5039999,11.52,11.986,11.97250032,11.959
MAR,Morocco,,,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12
MOZ,Mozambique,,,8.934,8.842,8.838,8.832,8.762,8.742,8.722,8.864119854,9.006239738,9.1483601,9.290479984,9.4326,7.64929986,5.866,5.866
MMR,Myanmar,,,8.316,8.316,8.316,8.316,8.53,8.589999866,8.650000286,8.71,8.762500286,8.815000057,8.867500305,8.920000315,8.972499847,9.025,9.025
NAM,Namibia,,,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.512,9.643500328,9.775
NRU,Nauru,,,1.7,1.7,1.7,1.711500018,1.723000019,1.73450002,1.746,1.764000027,1.781999974,1.8,1.85799998,1.916000009,1.973999956,2.051999986,2.13
NPL,Nepal,,,0.368,0.368,0.368,0.368,0.368,0.368,0.370999999,0.373999998,0.377,0.38,0.371999998,0.364,0.378500015,0.393,0.393
NLD,Netherlands,,,1.566,1.568,1.570000033,1.572000008,1.574,1.584,1.613000016,1.642,1.670999985,1.7,1.703000009,1.70600003,1.708999991,1.712,1.712
