ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
HRV,Croatia,4669000,4494000,4572000,4501000,4554000,4426000,4440000,4440000,4440000,4439000,4442000,4440000,4436000,4434000,4429000,4418000,4407000
CUB,Cuba,10900795,10949206,10992290,11031429,11068382,11104313,11140168,11175434,11208029,11234970,11254242,11265124,11268687,11266905,11262628,11257979,11253665
CYP,Cyprus,855424,873277,890758,908059,925504,943294,961482,979874,998134,1015806,1032562,1048272,1063027,1077001,1090473,1103647,1116564
CZE,Czech Republic,10327253,10315241,10304131,10294373,10283860,10272322,10236491,10204853,10207362,10216016,10235828,10269134,10334160,10424336,10487178,10519792,10546000
DNK,Denmark,5233373,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5574000
DJI,Djibouti,626537,644434,665755,688940,711573,731930,749604,765283,779640,793738,808367,823682,839453,855636,872090,888716,905564
DMA,Dominica,71364,71184,70846,70419,70003,69672,69447,69301,69200,69087,68925,68700,68434,68159,67922,67757,67675
DOM,Dominican Republic,7916309,8054768,8190620,8324680,8458164,8591967,8726256,8860760,8995398,9129965,9264267,9398285,9531954,9664948,9796852,9927320,10056181
ECU,Ecuador,11384506,11584074,11774005,11959586,12148188,12345023,12552036,12767415,12987992,13208869,13426402,13639708,13849721,14056740,14261566,14464739,14666055
EGY,Egypt,62063810,63120498,64199588,65309201,66457136,67648419,68888032,70174632,71498433,72844998,74203215,75568453,76941572,78323298,79716203,81121077,82536770
SLV,El Salvador,5733401,5791403,5839103,5878097,5911094,5940305,5966027,5988233,6008523,6028792,6050513,6074487,6100868,6129628,6160423,6192993,6227491
GNQ,Equatorial Guinea,442527,457321,472486,488039,504001,520380,537195,554429,571999,589794,607739,625777,643936,662327,681115,700401,720213
ERI,Eritrea,3212503,3263016,3335157,3428264,3539885,3667576,3812473,3973973,4145500,4318343,4486155,4645837,4798561,4947521,5097998,5253676,5415280
EST,Estonia,1436634,1415594,1399535,1386156,1375654,1369515,1364101,1358644,1353557,1349290,1346097,1343547,1341672,1340675,1340271,1340161,1340000
ETH,Ethiopia,57042197,58774378,60481739,62174171,63868806,65577897,67303731,69040669,70784012,72526620,74263861,75993403,77718436,79446419,81187751,82949541,84734262
FJI,Fiji,775651,784713,793165,800685,806927,811718,814780,816336,817339,819102,822553,828046,835267,843651,852323,860623,868406
